landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,geometry,uhi_city_rural_median
4,Crops,1.854062524196264,30.97515202702703,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.40625], [76.81499999999998, 28.40625], [76.81499999999998, 28.4125], [76.80749999999999, 28.4125], [76.80749999999999, 28.40625]]]}",
4,Crops,2.5438448775679023,30.85050000000001,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.40625], [76.82249999999999, 28.40625], [76.82249999999999, 28.4125], [76.815, 28.4125], [76.815, 28.40625]]]}",
6,Built area,4.141725914530746,30.837932432432467,5.837932432432467,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.40625], [76.82999999999998, 28.40625], [76.82999999999998, 28.4125], [76.82249999999999, 28.4125], [76.82249999999999, 28.40625]]]}",2.1353163223118052
4,Crops,3.8740608881774494,30.87751565589983,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.40625], [76.83749999999999, 28.40625], [76.83749999999999, 28.4125], [76.83, 28.4125], [76.83, 28.40625]]]}",
4,Crops,3.3402865242596222,30.858748187211635,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.40625], [76.84499999999998, 28.40625], [76.84499999999998, 28.4125], [76.83749999999999, 28.4125], [76.83749999999999, 28.40625]]]}",
4,Crops,3.860996593494673,30.79400000000004,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.40625], [76.85249999999999, 28.40625], [76.85249999999999, 28.4125], [76.845, 28.4125], [76.845, 28.40625]]]}",
4,Crops,4.939172379068426,30.794821635971505,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.40625], [76.85999999999999, 28.40625], [76.85999999999999, 28.4125], [76.85249999999999, 28.4125], [76.85249999999999, 28.40625]]]}",
4,Crops,6.142086073353483,30.854390243902458,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.40625], [76.86749999999999, 28.40625], [76.86749999999999, 28.4125], [76.86, 28.4125], [76.86, 28.40625]]]}",
4,Crops,5.858536433044021,30.463539881344804,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.40625], [76.87499999999999, 28.40625], [76.87499999999999, 28.4125], [76.86749999999999, 28.4125], [76.86749999999999, 28.40625]]]}",
4,Crops,5.341233209983724,30.424816658370712,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.40625], [76.8825, 28.40625], [76.8825, 28.4125], [76.875, 28.4125], [76.875, 28.40625]]]}",
6,Built area,8.117537958424972,30.52434739617669,5.524347396176694,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.40625], [76.88999999999999, 28.40625], [76.88999999999999, 28.4125], [76.8825, 28.4125], [76.8825, 28.40625]]]}",1.8217312860560284
6,Built area,11.438426248514917,30.608775510204083,5.608775510204083,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.40625], [76.8975, 28.40625], [76.8975, 28.4125], [76.89, 28.4125], [76.89, 28.40625]]]}",1.9061594000834212
6,Built area,14.574280748512544,30.57138049474379,5.571380494743789,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.40625], [76.90499999999999, 28.40625], [76.90499999999999, 28.4125], [76.8975, 28.4125], [76.8975, 28.40625]]]}",1.8687643846231268
6,Built area,21.14411464388817,30.95473684210532,5.954736842105319,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.40625], [76.9125, 28.40625], [76.9125, 28.4125], [76.905, 28.4125], [76.905, 28.40625]]]}",2.2521207319846575
6,Built area,24.54073526408221,30.841557465091327,5.841557465091327,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.40625], [76.91999999999999, 28.40625], [76.91999999999999, 28.4125], [76.9125, 28.4125], [76.9125, 28.40625]]]}",2.1389413549706653
6,Built area,24.5062080428407,30.661675602728245,5.661675602728245,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.40625], [76.9275, 28.40625], [76.9275, 28.4125], [76.92, 28.4125], [76.92, 28.40625]]]}",1.959059492607583
6,Built area,31.110059368268637,30.599781271656305,5.599781271656305,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.40625], [76.93499999999999, 28.40625], [76.93499999999999, 28.4125], [76.9275, 28.4125], [76.9275, 28.40625]]]}",1.8971651615356429
6,Built area,30.63567645013232,30.69365999653505,5.693659996535054,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.40625], [76.9425, 28.40625], [76.9425, 28.4125], [76.935, 28.4125], [76.935, 28.40625]]]}",1.9910438864143885
6,Built area,34.200076966672334,30.85870408870409,5.858704088704094,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.40625], [76.94999999999999, 28.40625], [76.94999999999999, 28.4125], [76.9425, 28.4125], [76.9425, 28.40625]]]}",2.156087978583429
6,Built area,30.26199821356376,30.397179487179528,5.397179487179528,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.40625], [76.9575, 28.40625], [76.9575, 28.4125], [76.95, 28.4125], [76.95, 28.40625]]]}",1.6945633770588664
6,Built area,25.896638651151918,30.40589613652117,5.405896136521172,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9575, 28.40625], [76.96499999999999, 28.40625], [76.96499999999999, 28.4125], [76.9575, 28.4125], [76.9575, 28.40625]]]}",1.7032800264005097
6,Built area,22.54804056399578,30.530743243243275,5.530743243243276,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.965, 28.40625], [76.9725, 28.40625], [76.9725, 28.4125], [76.965, 28.4125], [76.965, 28.40625]]]}",1.8281271331226137
6,Built area,20.956064788070883,30.419344594594623,5.419344594594623,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9725, 28.40625], [76.97999999999999, 28.40625], [76.97999999999999, 28.4125], [76.9725, 28.4125], [76.9725, 28.40625]]]}",1.7167284844739612
