landcover_class,landcover_name,lighting_radiance,geometry
4,Crops,13.256003202917604,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.4625], [77.34, 28.4625], [77.34, 28.46875], [77.33250000000001, 28.46875], [77.33250000000001, 28.4625]]]}"
1,Trees,7.601901725516458,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.4625], [77.3475, 28.4625], [77.3475, 28.46875], [77.34, 28.46875], [77.34, 28.4625]]]}"
1,Trees,5.265483083563336,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.4625], [77.355, 28.4625], [77.355, 28.46875], [77.34750000000001, 28.46875], [77.34750000000001, 28.4625]]]}"
1,Trees,4.324695335426911,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.4625], [77.3625, 28.4625], [77.3625, 28.46875], [77.355, 28.46875], [77.355, 28.4625]]]}"
1,Trees,5.114431036753242,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.4625], [77.37, 28.4625], [77.37, 28.46875], [77.36250000000001, 28.46875], [77.36250000000001, 28.4625]]]}"
4,Crops,4.723805112353826,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.4625], [77.3775, 28.4625], [77.3775, 28.46875], [77.37, 28.46875], [77.37, 28.4625]]]}"
4,Crops,4.4091201724134725,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.4625], [77.385, 28.4625], [77.385, 28.46875], [77.37750000000001, 28.46875], [77.37750000000001, 28.4625]]]}"
4,Crops,4.993720400131354,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.4625], [77.3925, 28.4625], [77.3925, 28.46875], [77.385, 28.46875], [77.385, 28.4625]]]}"
4,Crops,4.894244406138293,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.4625], [77.4, 28.4625], [77.4, 28.46875], [77.39250000000001, 28.46875], [77.39250000000001, 28.4625]]]}"
4,Crops,4.194746975955032,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.4625], [77.4075, 28.4625], [77.4075, 28.46875], [77.4, 28.46875], [77.4, 28.4625]]]}"
4,Crops,15.36837860378059,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.46875], [76.80749999999999, 28.46875], [76.80749999999999, 28.475], [76.8, 28.475], [76.8, 28.46875]]]}"
1,Trees,14.342057356745958,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.46875], [76.81499999999998, 28.46875], [76.81499999999998, 28.475], [76.80749999999999, 28.475], [76.80749999999999, 28.46875]]]}"
4,Crops,7.035489816923399,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.46875], [76.82249999999999, 28.46875], [76.82249999999999, 28.475], [76.815, 28.475], [76.815, 28.46875]]]}"
4,Crops,9.380623884184967,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.46875], [76.82999999999998, 28.46875], [76.82999999999998, 28.475], [76.82249999999999, 28.475], [76.82249999999999, 28.46875]]]}"
4,Crops,9.731207591456336,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.46875], [76.83749999999999, 28.46875], [76.83749999999999, 28.475], [76.83, 28.475], [76.83, 28.46875]]]}"
4,Crops,3.517731825778697,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.46875], [76.84499999999998, 28.46875], [76.84499999999998, 28.475], [76.83749999999999, 28.475], [76.83749999999999, 28.46875]]]}"
4,Crops,3.5462754111032226,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.46875], [76.85249999999999, 28.46875], [76.85249999999999, 28.475], [76.845, 28.475], [76.845, 28.46875]]]}"
4,Crops,4.118085906236209,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.46875], [76.85999999999999, 28.46875], [76.85999999999999, 28.475], [76.85249999999999, 28.475], [76.85249999999999, 28.46875]]]}"
4,Crops,3.8159459559498603,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.46875], [76.86749999999999, 28.46875], [76.86749999999999, 28.475], [76.86, 28.475], [76.86, 28.46875]]]}"
4,Crops,3.683676216292742,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.46875], [76.87499999999999, 28.46875], [76.87499999999999, 28.475], [76.86749999999999, 28.475], [76.86749999999999, 28.46875]]]}"
6,Built area,4.12233101838344,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.46875], [76.8825, 28.46875], [76.8825, 28.475], [76.875, 28.475], [76.875, 28.46875]]]}"
4,Crops,3.7843002730236086,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.46875], [76.88999999999999, 28.46875], [76.88999999999999, 28.475], [76.8825, 28.475], [76.8825, 28.46875]]]}"
4,Crops,3.8909628661097706,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.46875], [76.8975, 28.46875], [76.8975, 28.475], [76.89, 28.475], [76.89, 28.46875]]]}"
4,Crops,7.3202108291510175,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.46875], [76.90499999999999, 28.46875], [76.90499999999999, 28.475], [76.8975, 28.475], [76.8975, 28.46875]]]}"
6,Built area,10.047111469346122,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.46875], [76.9125, 28.46875], [76.9125, 28.475], [76.905, 28.475], [76.905, 28.46875]]]}"
6,Built area,8.150902124118645,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.46875], [76.91999999999999, 28.46875], [76.91999999999999, 28.475], [76.9125, 28.475], [76.9125, 28.46875]]]}"
6,Built area,7.620608171095721,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.46875], [76.9275, 28.46875], [76.9275, 28.475], [76.92, 28.475], [76.92, 28.46875]]]}"
4,Crops,10.169249816045388,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.46875], [76.93499999999999, 28.46875], [76.93499999999999, 28.475], [76.9275, 28.475], [76.9275, 28.46875]]]}"
4,Crops,11.336728461074184,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.46875], [76.9425, 28.46875], [76.9425, 28.475], [76.935, 28.475], [76.935, 28.46875]]]}"
4,Crops,8.87584295321074,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.46875], [76.94999999999999, 28.46875], [76.94999999999999, 28.475], [76.9425, 28.475], [76.9425, 28.46875]]]}"
6,Built area,11.966956489202746,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.46875], [76.9575, 28.46875], [76.9575, 28.475], [76.95, 28.475], [76.95, 28.46875]]]}"
6,Built area,23.015160449640746,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9575, 28.46875], [76.96499999999999, 28.46875], [76.96499999999999, 28.475], [76.9575, 28.475], [76.9575, 28.46875]]]}"
6,Built area,26.63882868607571,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.965, 28.46875], [76.9725, 28.46875], [76.9725, 28.475], [76.965, 28.475], [76.965, 28.46875]]]}"
6,Built area,22.362415621979068,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9725, 28.46875], [76.97999999999999, 28.46875], [76.97999999999999, 28.475], [76.9725, 28.475], [76.9725, 28.46875]]]}"
4,Crops,18.923187336270363,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.46875], [76.9875, 28.46875], [76.9875, 28.475], [76.98, 28.475], [76.98, 28.46875]]]}"
4,Crops,21.029056153450206,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9875, 28.46875], [76.99499999999999, 28.46875], [76.99499999999999, 28.475], [76.9875, 28.475], [76.9875, 28.46875]]]}"
6,Built area,25.833364341954557,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.995, 28.46875], [77.0025, 28.46875], [77.0025, 28.475], [76.995, 28.475], [76.995, 28.46875]]]}"
6,Built area,30.61707847182815,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0025, 28.46875], [77.00999999999999, 28.46875], [77.00999999999999, 28.475], [77.0025, 28.475], [77.0025, 28.46875]]]}"
6,Built area,33.56045589479186,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.46875], [77.0175, 28.46875], [77.0175, 28.475], [77.01, 28.475], [77.01, 28.46875]]]}"
6,Built area,35.5001523430283,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0175, 28.46875], [77.02499999999999, 28.46875], [77.02499999999999, 28.475], [77.0175, 28.475], [77.0175, 28.46875]]]}"
6,Built area,33.923726401883876,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.025, 28.46875], [77.0325, 28.46875], [77.0325, 28.475], [77.025, 28.475], [77.025, 28.46875]]]}"
6,Built area,33.54909630723902,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0325, 28.46875], [77.03999999999999, 28.46875], [77.03999999999999, 28.475], [77.0325, 28.475], [77.0325, 28.46875]]]}"
6,Built area,34.448550328838486,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.46875], [77.0475, 28.46875], [77.0475, 28.475], [77.04, 28.475], [77.04, 28.46875]]]}"
6,Built area,37.68506876198021,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0475, 28.46875], [77.05499999999999, 28.46875], [77.05499999999999, 28.475], [77.0475, 28.475], [77.0475, 28.46875]]]}"
6,Built area,45.7226719590906,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.055, 28.46875], [77.0625, 28.46875], [77.0625, 28.475], [77.055, 28.475], [77.055, 28.46875]]]}"
6,Built area,43.77765120042337,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0625, 28.46875], [77.07, 28.46875], [77.07, 28.475], [77.0625, 28.475], [77.0625, 28.46875]]]}"
6,Built area,46.41596209701359,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.46875], [77.0775, 28.46875], [77.0775, 28.475], [77.07000000000001, 28.475], [77.07000000000001, 28.46875]]]}"
6,Built area,35.18399506001859,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0775, 28.46875], [77.085, 28.46875], [77.085, 28.475], [77.0775, 28.475], [77.0775, 28.46875]]]}"
6,Built area,37.34184371100532,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.08500000000001, 28.46875], [77.0925, 28.46875], [77.0925, 28.475], [77.08500000000001, 28.475], [77.08500000000001, 28.46875]]]}"
6,Built area,41.38406273481009,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0925, 28.46875], [77.1, 28.46875], [77.1, 28.475], [77.0925, 28.475], [77.0925, 28.46875]]]}"
6,Built area,31.318499380179237,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.46875], [77.10749999999999, 28.46875], [77.10749999999999, 28.475], [77.1, 28.475], [77.1, 28.46875]]]}"
1,Trees,18.278952614681142,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1075, 28.46875], [77.115, 28.46875], [77.115, 28.475], [77.1075, 28.475], [77.1075, 28.46875]]]}"
1,Trees,13.063414895313388,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.115, 28.46875], [77.12249999999999, 28.46875], [77.12249999999999, 28.475], [77.115, 28.475], [77.115, 28.46875]]]}"
6,Built area,22.49216208586822,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1225, 28.46875], [77.13, 28.46875], [77.13, 28.475], [77.1225, 28.475], [77.1225, 28.46875]]]}"
6,Built area,25.147656709307558,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.46875], [77.13749999999999, 28.46875], [77.13749999999999, 28.475], [77.13, 28.475], [77.13, 28.46875]]]}"
6,Built area,18.35773692582105,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1375, 28.46875], [77.145, 28.46875], [77.145, 28.475], [77.1375, 28.475], [77.1375, 28.46875]]]}"
6,Built area,15.467057702513207,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.145, 28.46875], [77.15249999999999, 28.46875], [77.15249999999999, 28.475], [77.145, 28.475], [77.145, 28.46875]]]}"
6,Built area,17.82921654699625,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1525, 28.46875], [77.16, 28.46875], [77.16, 28.475], [77.1525, 28.475], [77.1525, 28.46875]]]}"
6,Built area,22.569553146876938,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.46875], [77.16749999999999, 28.46875], [77.16749999999999, 28.475], [77.16, 28.475], [77.16, 28.46875]]]}"
6,Built area,24.18214484163233,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1675, 28.46875], [77.175, 28.46875], [77.175, 28.475], [77.1675, 28.475], [77.1675, 28.46875]]]}"
6,Built area,21.055808728300097,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.175, 28.46875], [77.18249999999999, 28.46875], [77.18249999999999, 28.475], [77.175, 28.475], [77.175, 28.46875]]]}"
6,Built area,24.33932486754445,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1825, 28.46875], [77.19, 28.46875], [77.19, 28.475], [77.1825, 28.475], [77.1825, 28.46875]]]}"
6,Built area,18.504325657630652,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.46875], [77.19749999999999, 28.46875], [77.19749999999999, 28.475], [77.19, 28.475], [77.19, 28.46875]]]}"
6,Built area,16.608039200908006,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1975, 28.46875], [77.205, 28.46875], [77.205, 28.475], [77.1975, 28.475], [77.1975, 28.46875]]]}"
6,Built area,13.827550966997403,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.205, 28.46875], [77.21249999999999, 28.46875], [77.21249999999999, 28.475], [77.205, 28.475], [77.205, 28.46875]]]}"
6,Built area,12.913861890667402,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2125, 28.46875], [77.22, 28.46875], [77.22, 28.475], [77.2125, 28.475], [77.2125, 28.46875]]]}"
1,Trees,7.2992242761647335,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.46875], [77.22749999999999, 28.46875], [77.22749999999999, 28.475], [77.22, 28.475], [77.22, 28.46875]]]}"
1,Trees,4.7516104752860615,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2275, 28.46875], [77.235, 28.46875], [77.235, 28.475], [77.2275, 28.475], [77.2275, 28.46875]]]}"
1,Trees,4.304434158512064,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.235, 28.46875], [77.24249999999999, 28.46875], [77.24249999999999, 28.475], [77.235, 28.475], [77.235, 28.46875]]]}"
1,Trees,4.16588532703522,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2425, 28.46875], [77.25, 28.46875], [77.25, 28.475], [77.2425, 28.475], [77.2425, 28.46875]]]}"
1,Trees,4.964966070813102,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.46875], [77.2575, 28.46875], [77.2575, 28.475], [77.25, 28.475], [77.25, 28.46875]]]}"
6,Built area,7.312133162660905,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25750000000001, 28.46875], [77.265, 28.46875], [77.265, 28.475], [77.25750000000001, 28.475], [77.25750000000001, 28.46875]]]}"
6,Built area,8.87729772039362,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.265, 28.46875], [77.2725, 28.46875], [77.2725, 28.475], [77.265, 28.475], [77.265, 28.46875]]]}"
6,Built area,11.006096256121014,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.27250000000001, 28.46875], [77.28, 28.46875], [77.28, 28.475], [77.27250000000001, 28.475], [77.27250000000001, 28.46875]]]}"
6,Built area,19.129443018823054,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.46875], [77.2875, 28.46875], [77.2875, 28.475], [77.28, 28.475], [77.28, 28.46875]]]}"
6,Built area,25.08908996453374,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28750000000001, 28.46875], [77.295, 28.46875], [77.295, 28.475], [77.28750000000001, 28.475], [77.28750000000001, 28.46875]]]}"
6,Built area,29.92924799790253,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.295, 28.46875], [77.3025, 28.46875], [77.3025, 28.475], [77.295, 28.475], [77.295, 28.46875]]]}"
6,Built area,42.45381971233811,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.30250000000001, 28.46875], [77.31, 28.46875], [77.31, 28.475], [77.30250000000001, 28.475], [77.30250000000001, 28.46875]]]}"
6,Built area,31.84054983628763,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.46875], [77.3175, 28.46875], [77.3175, 28.475], [77.31, 28.475], [77.31, 28.46875]]]}"
6,Built area,22.47300964342603,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31750000000001, 28.46875], [77.325, 28.46875], [77.325, 28.475], [77.31750000000001, 28.475], [77.31750000000001, 28.46875]]]}"
6,Built area,18.325421189939657,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.325, 28.46875], [77.3325, 28.46875], [77.3325, 28.475], [77.325, 28.475], [77.325, 28.46875]]]}"
6,Built area,13.604671288501551,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.46875], [77.34, 28.46875], [77.34, 28.475], [77.33250000000001, 28.475], [77.33250000000001, 28.46875]]]}"
1,Trees,9.423074182626364,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.46875], [77.3475, 28.46875], [77.3475, 28.475], [77.34, 28.475], [77.34, 28.46875]]]}"
1,Trees,6.272057256650363,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.46875], [77.355, 28.46875], [77.355, 28.475], [77.34750000000001, 28.475], [77.34750000000001, 28.46875]]]}"
5,Shrub & scrub,4.687128434310089,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.46875], [77.3625, 28.46875], [77.3625, 28.475], [77.355, 28.475], [77.355, 28.46875]]]}"
4,Crops,4.557681217965548,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.46875], [77.37, 28.46875], [77.37, 28.475], [77.36250000000001, 28.475], [77.36250000000001, 28.46875]]]}"
4,Crops,4.432212817507822,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.46875], [77.3775, 28.46875], [77.3775, 28.475], [77.37, 28.475], [77.37, 28.46875]]]}"
6,Built area,5.203026990263297,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.46875], [77.385, 28.46875], [77.385, 28.475], [77.37750000000001, 28.475], [77.37750000000001, 28.46875]]]}"
6,Built area,6.465886867529637,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.46875], [77.3925, 28.46875], [77.3925, 28.475], [77.385, 28.475], [77.385, 28.46875]]]}"
6,Built area,6.198060711157867,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.46875], [77.4, 28.46875], [77.4, 28.475], [77.39250000000001, 28.475], [77.39250000000001, 28.46875]]]}"
0,Water,5.377664393156415,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.46875], [77.4075, 28.46875], [77.4075, 28.475], [77.4, 28.475], [77.4, 28.46875]]]}"
4,Crops,25.12013588921499,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.474999999999998], [76.80749999999999, 28.474999999999998], [76.80749999999999, 28.48125], [76.8, 28.48125], [76.8, 28.474999999999998]]]}"
4,Crops,27.359238924713914,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.474999999999998], [76.81499999999998, 28.474999999999998], [76.81499999999998, 28.48125], [76.80749999999999, 28.48125], [76.80749999999999, 28.474999999999998]]]}"
4,Crops,9.039096337717934,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.474999999999998], [76.82249999999999, 28.474999999999998], [76.82249999999999, 28.48125], [76.815, 28.48125], [76.815, 28.474999999999998]]]}"
4,Crops,5.7020170324939805,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.474999999999998], [76.82999999999998, 28.474999999999998], [76.82999999999998, 28.48125], [76.82249999999999, 28.48125], [76.82249999999999, 28.474999999999998]]]}"
4,Crops,6.399694698543873,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.474999999999998], [76.83749999999999, 28.474999999999998], [76.83749999999999, 28.48125], [76.83, 28.48125], [76.83, 28.474999999999998]]]}"
4,Crops,3.289510110745559,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.474999999999998], [76.84499999999998, 28.474999999999998], [76.84499999999998, 28.48125], [76.83749999999999, 28.48125], [76.83749999999999, 28.474999999999998]]]}"
4,Crops,3.602984777924155,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.474999999999998], [76.85249999999999, 28.474999999999998], [76.85249999999999, 28.48125], [76.845, 28.48125], [76.845, 28.474999999999998]]]}"
4,Crops,3.933429516434468,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.474999999999998], [76.85999999999999, 28.474999999999998], [76.85999999999999, 28.48125], [76.85249999999999, 28.48125], [76.85249999999999, 28.474999999999998]]]}"
4,Crops,3.308934024142735,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.474999999999998], [76.86749999999999, 28.474999999999998], [76.86749999999999, 28.48125], [76.86, 28.48125], [76.86, 28.474999999999998]]]}"
4,Crops,3.005525442705316,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.474999999999998], [76.87499999999999, 28.474999999999998], [76.87499999999999, 28.48125], [76.86749999999999, 28.48125], [76.86749999999999, 28.474999999999998]]]}"
4,Crops,2.9871391703600803,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.474999999999998], [76.8825, 28.474999999999998], [76.8825, 28.48125], [76.875, 28.48125], [76.875, 28.474999999999998]]]}"
4,Crops,3.0428294225319017,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.474999999999998], [76.88999999999999, 28.474999999999998], [76.88999999999999, 28.48125], [76.8825, 28.48125], [76.8825, 28.474999999999998]]]}"
4,Crops,4.409575414171851,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.474999999999998], [76.8975, 28.474999999999998], [76.8975, 28.48125], [76.89, 28.48125], [76.89, 28.474999999999998]]]}"
4,Crops,11.378881286362473,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.474999999999998], [76.90499999999999, 28.474999999999998], [76.90499999999999, 28.48125], [76.8975, 28.48125], [76.8975, 28.474999999999998]]]}"
6,Built area,12.319441696915732,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.474999999999998], [76.9125, 28.474999999999998], [76.9125, 28.48125], [76.905, 28.48125], [76.905, 28.474999999999998]]]}"
6,Built area,6.950178319205655,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.474999999999998], [76.91999999999999, 28.474999999999998], [76.91999999999999, 28.48125], [76.9125, 28.48125], [76.9125, 28.474999999999998]]]}"
4,Crops,6.425389890751597,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.474999999999998], [76.9275, 28.474999999999998], [76.9275, 28.48125], [76.92, 28.48125], [76.92, 28.474999999999998]]]}"
4,Crops,6.84335877003807,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.474999999999998], [76.93499999999999, 28.474999999999998], [76.93499999999999, 28.48125], [76.9275, 28.48125], [76.9275, 28.474999999999998]]]}"
4,Crops,6.021576204542386,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.474999999999998], [76.9425, 28.474999999999998], [76.9425, 28.48125], [76.935, 28.48125], [76.935, 28.474999999999998]]]}"
4,Crops,5.820458359953099,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.474999999999998], [76.94999999999999, 28.474999999999998], [76.94999999999999, 28.48125], [76.9425, 28.48125], [76.9425, 28.474999999999998]]]}"
4,Crops,7.861765230024186,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.474999999999998], [76.9575, 28.474999999999998], [76.9575, 28.48125], [76.95, 28.48125], [76.95, 28.474999999999998]]]}"
6,Built area,15.453997966591494,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9575, 28.474999999999998], [76.96499999999999, 28.474999999999998], [76.96499999999999, 28.48125], [76.9575, 28.48125], [76.9575, 28.474999999999998]]]}"
6,Built area,24.256627360845016,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.965, 28.474999999999998], [76.9725, 28.474999999999998], [76.9725, 28.48125], [76.965, 28.48125], [76.965, 28.474999999999998]]]}"
6,Built area,27.556717025447014,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9725, 28.474999999999998], [76.97999999999999, 28.474999999999998], [76.97999999999999, 28.48125], [76.9725, 28.48125], [76.9725, 28.474999999999998]]]}"
4,Crops,19.418872629585916,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.474999999999998], [76.9875, 28.474999999999998], [76.9875, 28.48125], [76.98, 28.48125], [76.98, 28.474999999999998]]]}"
6,Built area,25.00789474914758,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9875, 28.474999999999998], [76.99499999999999, 28.474999999999998], [76.99499999999999, 28.48125], [76.9875, 28.48125], [76.9875, 28.474999999999998]]]}"
6,Built area,25.472736307092617,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.995, 28.474999999999998], [77.0025, 28.474999999999998], [77.0025, 28.48125], [76.995, 28.48125], [76.995, 28.474999999999998]]]}"
6,Built area,29.932602308234394,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0025, 28.474999999999998], [77.00999999999999, 28.474999999999998], [77.00999999999999, 28.48125], [77.0025, 28.48125], [77.0025, 28.474999999999998]]]}"
